ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    7817       239.7332       149.0832         0.0000         0.0000          -6046.9444       784.3859         0.0000         0.0000         0.0000          -4873.7421         0.0000     -4873.7421     -4873.7421         0.0000           1251.0177      1966.5409     23823.1240      1251.0177      1966.5409
ENERGY:    7818       239.5967       149.1276         0.0000         0.0000          -6046.4422       783.5329         0.0000         0.0000         0.0000          -4874.1850         0.0000     -4874.1850     -4874.1850         0.0000           1241.9811      1957.5209     23823.1240      1241.9811      1957.5209
ENERGY:    7819       239.5344       149.1506         0.0000         0.0000          -6046.1876       783.1615         0.0000         0.0000         0.0000          -4874.3410         0.0000     -4874.3410     -4874.3410         0.0000           1238.0362      1953.6669     23823.1240      1238.0362      1953.6669
ENERGY:    7820       239.5048       149.1623         0.0000         0.0000          -6046.0588       782.9891         0.0000         0.0000         0.0000          -4874.4025         0.0000     -4874.4025     -4874.4025         0.0000           1236.2134      1951.9119     23823.1240      1236.2134      1951.9119
ENERGY:    7821       239.4905       149.1681         0.0000         0.0000          -6045.9947       782.9065         0.0000         0.0000         0.0000          -4874.4296         0.0000     -4874.4296     -4874.4296         0.0000           1235.3333      1951.0719     23823.1240      1235.3333      1951.0719
ENERGY:    7822       239.4835       149.1710         0.0000         0.0000          -6045.9626       782.8662         0.0000         0.0000         0.0000          -4874.4419         0.0000     -4874.4419     -4874.4419         0.0000           1234.9071      1950.6670     23823.1240      1234.9071      1950.6670
ENERGY:    7823       239.4800       149.1725         0.0000         0.0000          -6045.9469       782.8464         0.0000         0.0000         0.0000          -4874.4480         0.0000     -4874.4480     -4874.4480         0.0000           1234.6940      1950.4647     23823.1240      1234.6940      1950.4647
ENERGY:    7824       239.4783       149.1732         0.0000         0.0000          -6045.9390       782.8367         0.0000         0.0000         0.0000          -4874.4508         0.0000     -4874.4508     -4874.4508         0.0000           1234.5906      1950.3669     23823.1240      1234.5906      1950.3669
ENERGY:    7825       239.4775       149.1735         0.0000         0.0000          -6045.9350       782.8318         0.0000         0.0000         0.0000          -4874.4521         0.0000     -4874.4521     -4874.4521         0.0000           1234.5419      1950.3206     23823.1240      1234.5419      1950.3206
ENERGY:    7826       239.4770       149.1737         0.0000         0.0000          -6045.9330       782.8294         0.0000         0.0000         0.0000          -4874.4528         0.0000     -4874.4528     -4874.4528         0.0000           1234.5165      1950.2968     23823.1240      1234.5165      1950.2968
ENERGY:    7827       239.4768       149.1738         0.0000         0.0000          -6045.9321       782.8282         0.0000         0.0000         0.0000          -4874.4532         0.0000     -4874.4532     -4874.4532         0.0000           1234.5040      1950.2849     23823.1240      1234.5040      1950.2849
ENERGY:    7828       239.7334       149.0831         0.0000         0.0000          -6046.9452       784.3874         0.0000         0.0000         0.0000          -4873.7413         0.0000     -4873.7413     -4873.7413         0.0000           1251.0333      1966.5564     23823.1240      1251.0333      1966.5564
ENERGY:    7829       239.5959       149.1279         0.0000         0.0000          -6046.4389       783.5279         0.0000         0.0000         0.0000          -4874.1872         0.0000     -4874.1872     -4874.1872         0.0000           1241.9281      1957.4685     23823.1240      1241.9281      1957.4685
ENERGY:    7830       239.5338       149.1509         0.0000         0.0000          -6046.1848       783.1576         0.0000         0.0000         0.0000          -4874.3425         0.0000     -4874.3425     -4874.3425         0.0000           1237.9956      1953.6276     23823.1240      1237.9956      1953.6276
ENERGY:    7831       239.5045       149.1624         0.0000         0.0000          -6046.0572       782.9870         0.0000         0.0000         0.0000          -4874.4032         0.0000     -4874.4032     -4874.4032         0.0000           1236.1913      1951.8907     23823.1240      1236.1913      1951.8907
ENERGY:    7832       239.4904       149.1682         0.0000         0.0000          -6045.9941       782.9057         0.0000         0.0000         0.0000          -4874.4298         0.0000     -4874.4298     -4874.4298         0.0000           1235.3248      1951.0638     23823.1240      1235.3248      1951.0638
ENERGY:    7833       239.4835       149.1710         0.0000         0.0000          -6045.9627       782.8662         0.0000         0.0000         0.0000          -4874.4419         0.0000     -4874.4419     -4874.4419         0.0000           1234.9072      1950.6671     23823.1240      1234.9072      1950.6671
ENERGY:    7834       239.4801       149.1724         0.0000         0.0000          -6045.9473       782.8469         0.0000         0.0000         0.0000          -4874.4478         0.0000     -4874.4478     -4874.4478         0.0000           1234.6994      1950.4699     23823.1240      1234.6994      1950.4699
ENERGY:    7835       239.4784       149.1731         0.0000         0.0000          -6045.9396       782.8375         0.0000         0.0000         0.0000          -4874.4506         0.0000     -4874.4506     -4874.4506         0.0000           1234.5991      1950.3749     23823.1240      1234.5991      1950.3749
ENERGY:    7836       239.4776       149.1735         0.0000         0.0000          -6045.9358       782.8328         0.0000         0.0000         0.0000          -4874.4519         0.0000     -4874.4519     -4874.4519         0.0000           1234.5521      1950.3303     23823.1240      1234.5521      1950.3303
ENERGY:    7837       239.4772       149.1736         0.0000         0.0000          -6045.9339       782.8305         0.0000         0.0000         0.0000          -4874.4525         0.0000     -4874.4525     -4874.4525         0.0000           1234.5277      1950.3073     23823.1240      1234.5277      1950.3073
ENERGY:    7838       239.4770       149.1737         0.0000         0.0000          -6045.9329       782.8294         0.0000         0.0000         0.0000          -4874.4528         0.0000     -4874.4528     -4874.4528         0.0000           1234.5157      1950.2960     23823.1240      1234.5157      1950.2960
ENERGY:    7839       239.7336       149.0830         0.0000         0.0000          -6046.9460       784.3888         0.0000         0.0000         0.0000          -4873.7406         0.0000     -4873.7406     -4873.7406         0.0000           1251.0483      1966.5712     23823.1240      1251.0483      1966.5712
ENERGY:    7840       239.5950       149.1282         0.0000         0.0000          -6046.4357       783.5229         0.0000         0.0000         0.0000          -4874.1896         0.0000     -4874.1896     -4874.1896         0.0000           1241.8749      1957.4159     23823.1240      1241.8749      1957.4159
ENERGY:    7841       239.5331       149.1511         0.0000         0.0000          -6046.1820       783.1538         0.0000         0.0000         0.0000          -4874.3439         0.0000     -4874.3439     -4874.3439         0.0000           1237.9551      1953.5882     23823.1240      1237.9551      1953.5882
ENERGY:    7842       239.5041       149.1626         0.0000         0.0000          -6046.0556       782.9849         0.0000         0.0000         0.0000          -4874.4039         0.0000     -4874.4039     -4874.4039         0.0000           1236.1692      1951.8696     23823.1240      1236.1692      1951.8696
ENERGY:    7843       239.4902       149.1682         0.0000         0.0000          -6045.9934       782.9049         0.0000         0.0000         0.0000          -4874.4301         0.0000     -4874.4301     -4874.4301         0.0000           1235.3161      1951.0555     23823.1240      1235.3161      1951.0555
ENERGY:    7844       239.4835       149.1710         0.0000         0.0000          -6045.9627       782.8662         0.0000         0.0000         0.0000          -4874.4419         0.0000     -4874.4419     -4874.4419         0.0000           1234.9071      1950.6670     23823.1240      1234.9071      1950.6670
ENERGY:    7845       239.4802       149.1724         0.0000         0.0000          -6045.9477       782.8474         0.0000         0.0000         0.0000          -4874.4477         0.0000     -4874.4477     -4874.4477         0.0000           1234.7044      1950.4745     23823.1240      1234.7044      1950.4745
ENERGY:    7846       239.4786       149.1731         0.0000         0.0000          -6045.9403       782.8382         0.0000         0.0000         0.0000          -4874.4504         0.0000     -4874.4504     -4874.4504         0.0000           1234.6071      1950.3825     23823.1240      1234.6071      1950.3825
ENERGY:    7847       239.4778       149.1734         0.0000         0.0000          -6045.9366       782.8337         0.0000         0.0000         0.0000          -4874.4517         0.0000     -4874.4517     -4874.4517         0.0000           1234.5594      1950.3373     23823.1240      1234.5594      1950.3373
ENERGY:    7848       239.4774       149.1736         0.0000         0.0000          -6045.9347       782.8315         0.0000         0.0000         0.0000          -4874.4522         0.0000     -4874.4522     -4874.4522         0.0000           1234.5383      1950.3173     23823.1240      1234.5383      1950.3173
ENERGY:    7849       239.4772       149.1737         0.0000         0.0000          -6045.9338       782.8304         0.0000         0.0000         0.0000          -4874.4526         0.0000     -4874.4526     -4874.4526         0.0000           1234.5268      1950.3064     23823.1240      1234.5268      1950.3064
ENERGY:    7850       239.7338       149.0830         0.0000         0.0000          -6046.9468       784.3901         0.0000         0.0000         0.0000          -4873.7398         0.0000     -4873.7398     -4873.7398         0.0000           1251.0625      1966.5852     23823.1240      1251.0625      1966.5852
ENERGY:    7851       239.5942       149.1285         0.0000         0.0000          -6046.4324       783.5178         0.0000         0.0000         0.0000          -4874.1919         0.0000     -4874.1919     -4874.1919         0.0000           1241.8216      1957.3632     23823.1240      1241.8216      1957.3632
ENERGY:    7852       239.5325       149.1514         0.0000         0.0000          -6046.1792       783.1500         0.0000         0.0000         0.0000          -4874.3454         0.0000     -4874.3454     -4874.3454         0.0000           1237.9148      1953.5492     23823.1240      1237.9148      1953.5492
ENERGY:    7853       239.5038       149.1627         0.0000         0.0000          -6046.0540       782.9829         0.0000         0.0000         0.0000          -4874.4046         0.0000     -4874.4046     -4874.4046         0.0000           1236.1472      1951.8484     23823.1240      1236.1472      1951.8484
ENERGY:    7854       239.4901       149.1683         0.0000         0.0000          -6045.9928       782.9040         0.0000         0.0000         0.0000          -4874.4303         0.0000     -4874.4303     -4874.4303         0.0000           1235.3073      1951.0471     23823.1240      1235.3073      1951.0471
ENERGY:    7855       239.4835       149.1710         0.0000         0.0000          -6045.9626       782.8662         0.0000         0.0000         0.0000          -4874.4419         0.0000     -4874.4419     -4874.4419         0.0000           1234.9067      1950.6667     23823.1240      1234.9067      1950.6667
ENERGY:    7856       239.4803       149.1724         0.0000         0.0000          -6045.9480       782.8478         0.0000         0.0000         0.0000          -4874.4476         0.0000     -4874.4476     -4874.4476         0.0000           1234.7090      1950.4789     23823.1240      1234.7090      1950.4789
ENERGY:    7857       239.4787       149.1730         0.0000         0.0000          -6045.9408       782.8389         0.0000         0.0000         0.0000          -4874.4502         0.0000     -4874.4502     -4874.4502         0.0000           1234.6146      1950.3895     23823.1240      1234.6146      1950.3895
ENERGY:    7858       239.4779       149.1733         0.0000         0.0000          -6045.9373       782.8346         0.0000         0.0000         0.0000          -4874.4514         0.0000     -4874.4514     -4874.4514         0.0000           1234.5685      1950.3461     23823.1240      1234.5685      1950.3461
ENERGY:    7859       239.4776       149.1735         0.0000         0.0000          -6045.9355       782.8324         0.0000         0.0000         0.0000          -4874.4520         0.0000     -4874.4520     -4874.4520         0.0000           1234.5484      1950.3268     23823.1240      1234.5484      1950.3268
ENERGY:    7860       239.4774       149.1736         0.0000         0.0000          -6045.9346       782.8314         0.0000         0.0000         0.0000          -4874.4523         0.0000     -4874.4523     -4874.4523         0.0000           1234.5374      1950.3164     23823.1240      1234.5374      1950.3164
ENERGY:    7861       239.7340       149.0829         0.0000         0.0000          -6046.9475       784.3914         0.0000         0.0000         0.0000          -4873.7392         0.0000     -4873.7392     -4873.7392         0.0000           1251.0759      1966.5985     23823.1240      1251.0759      1966.5985
ENERGY:    7862       239.5934       149.1288         0.0000         0.0000          -6046.4291       783.5128         0.0000         0.0000         0.0000          -4874.1942         0.0000     -4874.1942     -4874.1942         0.0000           1241.7681      1957.3105     23823.1240      1241.7681      1957.3105
ENERGY:    7863       239.5318       149.1516         0.0000         0.0000          -6046.1765       783.1462         0.0000         0.0000         0.0000          -4874.3468         0.0000     -4874.3468     -4874.3468         0.0000           1237.8745      1953.5102     23823.1240      1237.8745      1953.5102
ENERGY:    7864       239.5034       149.1629         0.0000         0.0000          -6046.0524       782.9808         0.0000         0.0000         0.0000          -4874.4054         0.0000     -4874.4054     -4874.4054         0.0000           1236.1252      1951.8273     23823.1240      1236.1252      1951.8273
ENERGY:    7865       239.4899       149.1684         0.0000         0.0000          -6045.9921       782.9032         0.0000         0.0000         0.0000          -4874.4306         0.0000     -4874.4306     -4874.4306         0.0000           1235.2984      1951.0386     23823.1240      1235.2984      1951.0386
ENERGY:    7866       239.4835       149.1710         0.0000         0.0000          -6045.9626       782.8661         0.0000         0.0000         0.0000          -4874.4419         0.0000     -4874.4419     -4874.4419         0.0000           1234.9061      1950.6661     23823.1240      1234.9061      1950.6661
ENERGY:    7867       239.4803       149.1723         0.0000         0.0000          -6045.9484       782.8482         0.0000         0.0000         0.0000          -4874.4475         0.0000     -4874.4475     -4874.4475         0.0000           1234.7133      1950.4829     23823.1240      1234.7133      1950.4829
ENERGY:    7868       239.4788       149.1730         0.0000         0.0000          -6045.9414       782.8396         0.0000         0.0000         0.0000          -4874.4500         0.0000     -4874.4500     -4874.4500         0.0000           1234.6217      1950.3962     23823.1240      1234.6217      1950.3962
ENERGY:    7869       239.4781       149.1733         0.0000         0.0000          -6045.9380       782.8354         0.0000         0.0000         0.0000          -4874.4512         0.0000     -4874.4512     -4874.4512         0.0000           1234.5772      1950.3541     23823.1240      1234.5772      1950.3541
ENERGY:    7870       239.4777       149.1734         0.0000         0.0000          -6045.9363       782.8333         0.0000         0.0000         0.0000          -4874.4518         0.0000     -4874.4518     -4874.4518         0.0000           1234.5556      1950.3337     23823.1240      1234.5556      1950.3337
ENERGY:    7871       239.4775       149.1735         0.0000         0.0000          -6045.9354       782.8324         0.0000         0.0000         0.0000          -4874.4520         0.0000     -4874.4520     -4874.4520         0.0000           1234.5474      1950.3260     23823.1240      1234.5474      1950.3260
ENERGY:    7872       239.5958       149.1318         0.0000         0.0000          -6046.8428       784.3941         0.0000         0.0000         0.0000          -4873.7210         0.0000     -4873.7210     -4873.7210         0.0000           1249.7282      1967.0462     23823.1240      1249.7282      1967.0462
ENERGY:    7873       239.5295       149.1530         0.0000         0.0000          -6046.3781       783.5074         0.0000         0.0000         0.0000          -4874.1882         0.0000     -4874.1882     -4874.1882         0.0000           1241.0451      1957.4497     23823.1240      1241.0451      1957.4497
ENERGY:    7874       239.5015       149.1635         0.0000         0.0000          -6046.1512       783.1418         0.0000         0.0000         0.0000          -4874.3444         0.0000     -4874.3444     -4874.3444         0.0000           1237.5063      1953.5582     23823.1240      1237.5063      1953.5582
ENERGY:    7875       239.4889       149.1687         0.0000         0.0000          -6046.0400       782.9782         0.0000         0.0000         0.0000          -4874.4043         0.0000     -4874.4043     -4874.4043         0.0000           1235.9425      1951.8458     23823.1240      1235.9425      1951.8458
ENERGY:    7876       239.4830       149.1712         0.0000         0.0000          -6045.9862       782.9020         0.0000         0.0000         0.0000          -4874.4300         0.0000     -4874.4300     -4874.4300         0.0000           1235.2107      1951.0481     23823.1240      1235.2107      1951.0481
ENERGY:    7877       239.4802       149.1724         0.0000         0.0000          -6045.9599       782.8658         0.0000         0.0000         0.0000          -4874.4416         0.0000     -4874.4416     -4874.4416         0.0000           1234.8666      1950.6734     23823.1240      1234.8666      1950.6734
ENERGY:    7878       239.4788       149.1730         0.0000         0.0000          -6045.9474       782.8485         0.0000         0.0000         0.0000          -4874.4471         0.0000     -4874.4471     -4874.4471         0.0000           1234.6983      1950.4905     23823.1240      1234.6983      1950.4905
ENERGY:    7879       239.4782       149.1732         0.0000         0.0000          -6045.9413       782.8402         0.0000         0.0000         0.0000          -4874.4497         0.0000     -4874.4497     -4874.4497         0.0000           1234.6191      1950.4043     23823.1240      1234.6191      1950.4043
ENERGY:    7880       239.4778       149.1734         0.0000         0.0000          -6045.9383       782.8361         0.0000         0.0000         0.0000          -4874.4509         0.0000     -4874.4509     -4874.4509         0.0000           1234.5809      1950.3627     23823.1240      1234.5809      1950.3627
ENERGY:    7881       239.4777       149.1734         0.0000         0.0000          -6045.9369       782.8342         0.0000         0.0000         0.0000          -4874.4515         0.0000     -4874.4515     -4874.4515         0.0000           1234.5625      1950.3427     23823.1240      1234.5625      1950.3427
ENERGY:    7882       239.4776       149.1735         0.0000         0.0000          -6045.9360       782.8332         0.0000         0.0000         0.0000          -4874.4517         0.0000     -4874.4517     -4874.4517         0.0000           1234.5559      1950.3351     23823.1240      1234.5559      1950.3351
ENERGY:    7883       239.5959       149.1318         0.0000         0.0000          -6046.8434       784.3952         0.0000         0.0000         0.0000          -4873.7205         0.0000     -4873.7205     -4873.7205         0.0000           1249.7393      1967.0581     23823.1240      1249.7393      1967.0581
ENERGY:    7884       239.5291       149.1531         0.0000         0.0000          -6046.3749       783.5021         0.0000         0.0000         0.0000          -4874.1906         0.0000     -4874.1906     -4874.1906         0.0000           1240.9950      1957.3942     23823.1240      1240.9950      1957.3942
ENERGY:    7885       239.5012       149.1636         0.0000         0.0000          -6046.1486       783.1379         0.0000         0.0000         0.0000          -4874.3459         0.0000     -4874.3459     -4874.3459         0.0000           1237.4684      1953.5166     23823.1240      1237.4684      1953.5166
ENERGY:    7886       239.4887       149.1687         0.0000         0.0000          -6046.0385       782.9761         0.0000         0.0000         0.0000          -4874.4050         0.0000     -4874.4050     -4874.4050         0.0000           1235.9217      1951.8232     23823.1240      1235.9217      1951.8232
ENERGY:    7887       239.4829       149.1712         0.0000         0.0000          -6045.9855       782.9011         0.0000         0.0000         0.0000          -4874.4303         0.0000     -4874.4303     -4874.4303         0.0000           1235.2018      1951.0384     23823.1240      1235.2018      1951.0384
ENERGY:    7888       239.4801       149.1724         0.0000         0.0000          -6045.9598       782.8657         0.0000         0.0000         0.0000          -4874.4416         0.0000     -4874.4416     -4874.4416         0.0000           1234.8653      1950.6719     23823.1240      1234.8653      1950.6719
ENERGY:    7889       239.4788       149.1729         0.0000         0.0000          -6045.9476       782.8488         0.0000         0.0000         0.0000          -4874.4470         0.0000     -4874.4470     -4874.4470         0.0000           1234.7013      1950.4937     23823.1240      1234.7013      1950.4937
ENERGY:    7890       239.4782       149.1732         0.0000         0.0000          -6045.9417       782.8407         0.0000         0.0000         0.0000          -4874.4495         0.0000     -4874.4495     -4874.4495         0.0000           1234.6246      1950.4102     23823.1240      1234.6246      1950.4102
ENERGY:    7891       239.4779       149.1734         0.0000         0.0000          -6045.9388       782.8369         0.0000         0.0000         0.0000          -4874.4507         0.0000     -4874.4507     -4874.4507         0.0000           1234.5878      1950.3703     23823.1240      1234.5878      1950.3703
ENERGY:    7892       239.4778       149.1734         0.0000         0.0000          -6045.9375       782.8350         0.0000         0.0000         0.0000          -4874.4513         0.0000     -4874.4513     -4874.4513         0.0000           1234.5700      1950.3509     23823.1240      1234.5700      1950.3509
ENERGY:    7893       239.4777       149.1734         0.0000         0.0000          -6045.9368       782.8341         0.0000         0.0000         0.0000          -4874.4516         0.0000     -4874.4516     -4874.4516         0.0000           1234.5615      1950.3417     23823.1240      1234.5615      1950.3417
ENERGY:    7894       239.5960       149.1318         0.0000         0.0000          -6046.8439       784.3963         0.0000         0.0000         0.0000          -4873.7199         0.0000     -4873.7199     -4873.7199         0.0000           1249.7498      1967.0695     23823.1240      1249.7498      1967.0695
ENERGY:    7895       239.5287       149.1532         0.0000         0.0000          -6046.3719       783.4969         0.0000         0.0000         0.0000          -4874.1931         0.0000     -4874.1931     -4874.1931         0.0000           1240.9441      1957.3378     23823.1240      1240.9441      1957.3378
ENERGY:    7896       239.5009       149.1637         0.0000         0.0000          -6046.1461       783.1340         0.0000         0.0000         0.0000          -4874.3474         0.0000     -4874.3474     -4874.3474         0.0000           1237.4311      1953.4756     23823.1240      1237.4311      1953.4756
ENERGY:    7897       239.4885       149.1688         0.0000         0.0000          -6046.0370       782.9739         0.0000         0.0000         0.0000          -4874.4057         0.0000     -4874.4057     -4874.4057         0.0000           1235.9012      1951.8007     23823.1240      1235.9012      1951.8007
ENERGY:    7898       239.4828       149.1712         0.0000         0.0000          -6045.9849       782.9002         0.0000         0.0000         0.0000          -4874.4307         0.0000     -4874.4307     -4874.4307         0.0000           1235.1930      1951.0288     23823.1240      1235.1930      1951.0288
ENERGY:    7899       239.4801       149.1724         0.0000         0.0000          -6045.9597       782.8655         0.0000         0.0000         0.0000          -4874.4417         0.0000     -4874.4417     -4874.4417         0.0000           1234.8637      1950.6702     23823.1240      1234.8637      1950.6702
ENERGY:    7900       239.4789       149.1729         0.0000         0.0000          -6045.9479       782.8491         0.0000         0.0000         0.0000          -4874.4470         0.0000     -4874.4470     -4874.4470         0.0000           1234.7027      1950.4954     23823.1240      1234.7027      1950.4954
ENERGY:    7901       239.4782       149.1732         0.0000         0.0000          -6045.9421       782.8413         0.0000         0.0000         0.0000          -4874.4494         0.0000     -4874.4494     -4874.4494         0.0000           1234.6297      1950.4158     23823.1240      1234.6297      1950.4158
ENERGY:    7902       239.4780       149.1733         0.0000         0.0000          -6045.9393       782.8375         0.0000         0.0000         0.0000          -4874.4505         0.0000     -4874.4505     -4874.4505         0.0000           1234.5941      1950.3772     23823.1240      1234.5941      1950.3772
ENERGY:    7903       239.4778       149.1734         0.0000         0.0000          -6045.9380       782.8357         0.0000         0.0000         0.0000          -4874.4511         0.0000     -4874.4511     -4874.4511         0.0000           1234.5771      1950.3587     23823.1240      1234.5771      1950.3587
ENERGY:    7904       239.4777       149.1734         0.0000         0.0000          -6045.9374       782.8349         0.0000         0.0000         0.0000          -4874.4513         0.0000     -4874.4513     -4874.4513         0.0000           1234.5690      1950.3499     23823.1240      1234.5690      1950.3499
ENERGY:    7905       239.7344       149.0827         0.0000         0.0000          -6046.9497       784.3948         0.0000         0.0000         0.0000          -4873.7377         0.0000     -4873.7377     -4873.7377         0.0000           1251.1124      1966.6334     23823.1240      1251.1124      1966.6334
ENERGY:    7906       239.5989       149.1268         0.0000         0.0000          -6046.4519       783.5476         0.0000         0.0000         0.0000          -4874.1786         0.0000     -4874.1786     -4874.1786         0.0000           1242.1368      1957.6743     23823.1240      1242.1368      1957.6743
ENERGY:    7907       239.5364       149.1498         0.0000         0.0000          -6046.1971       783.1747         0.0000         0.0000         0.0000          -4874.3361         0.0000     -4874.3361     -4874.3361         0.0000           1238.1753      1953.8032     23823.1240      1238.1753      1953.8032
ENERGY:    7908       239.5066       149.1616         0.0000         0.0000          -6046.0673       783.0004         0.0000         0.0000         0.0000          -4874.3987         0.0000     -4874.3987     -4874.3987         0.0000           1236.3326      1952.0287     23823.1240      1236.3326      1952.0287
ENERGY:    7909       239.4920       149.1675         0.0000         0.0000          -6046.0022       782.9164         0.0000         0.0000         0.0000          -4874.4263         0.0000     -4874.4263     -4874.4263         0.0000           1235.4402      1951.1768     23823.1240      1235.4402      1951.1768
ENERGY:    7910       239.4848       149.1705         0.0000         0.0000          -6045.9697       782.8752         0.0000         0.0000         0.0000          -4874.4392         0.0000     -4874.4392     -4874.4392         0.0000           1234.9997      1950.7581     23823.1240      1234.9997      1950.7581
ENERGY:    7911       239.4813       149.1720         0.0000         0.0000          -6045.9536       782.8549         0.0000         0.0000         0.0000          -4874.4455         0.0000     -4874.4455     -4874.4455         0.0000           1234.7798      1950.5494     23823.1240      1234.7798      1950.5494
ENERGY:    7912       239.4795       149.1727         0.0000         0.0000          -6045.9454       782.8448         0.0000         0.0000         0.0000          -4874.4484         0.0000     -4874.4484     -4874.4484         0.0000           1234.6744      1950.4494     23823.1240      1234.6744      1950.4494
ENERGY:    7913       239.4786       149.1731         0.0000         0.0000          -6045.9414       782.8398         0.0000         0.0000         0.0000          -4874.4499         0.0000     -4874.4499     -4874.4499         0.0000           1234.6214      1950.3994     23823.1240      1234.6214      1950.3994
ENERGY:    7914       239.4782       149.1732         0.0000         0.0000          -6045.9394       782.8373         0.0000         0.0000         0.0000          -4874.4506         0.0000     -4874.4506     -4874.4506         0.0000           1234.5951      1950.3745     23823.1240      1234.5951      1950.3745
ENERGY:    7915       239.4780       149.1733         0.0000         0.0000          -6045.9384       782.8361         0.0000         0.0000         0.0000          -4874.4510         0.0000     -4874.4510     -4874.4510         0.0000           1234.5820      1950.3621     23823.1240      1234.5820      1950.3621
ENERGY:    7916       239.7347       149.0827         0.0000         0.0000          -6046.9506       784.3964         0.0000         0.0000         0.0000          -4873.7369         0.0000     -4873.7369     -4873.7369         0.0000           1251.1290      1966.6499     23823.1240      1251.1290      1966.6499
ENERGY:    7917       239.5981       149.1271         0.0000         0.0000          -6046.4486       783.5426         0.0000         0.0000         0.0000          -4874.1809         0.0000     -4874.1809     -4874.1809         0.0000           1242.0838      1957.6219     23823.1240      1242.0838      1957.6219
ENERGY:    7918       239.5358       149.1501         0.0000         0.0000          -6046.1943       783.1708         0.0000         0.0000         0.0000          -4874.3376         0.0000     -4874.3376     -4874.3376         0.0000           1238.1331      1953.7624     23823.1240      1238.1331      1953.7624
ENERGY:    7919       239.5062       149.1617         0.0000         0.0000          -6046.0658       782.9983         0.0000         0.0000         0.0000          -4874.3995         0.0000     -4874.3995     -4874.3995         0.0000           1236.3079      1952.0049     23823.1240      1236.3079      1952.0049
ENERGY:    7920       239.4918       149.1676         0.0000         0.0000          -6046.0015       782.9156         0.0000         0.0000         0.0000          -4874.4265         0.0000     -4874.4265     -4874.4265         0.0000           1235.4316      1951.1686     23823.1240      1235.4316      1951.1686
ENERGY:    7921       239.4848       149.1705         0.0000         0.0000          -6045.9697       782.8753         0.0000         0.0000         0.0000          -4874.4392         0.0000     -4874.4392     -4874.4392         0.0000           1235.0001      1950.7585     23823.1240      1235.0001      1950.7585
ENERGY:    7922       239.4814       149.1719         0.0000         0.0000          -6045.9541       782.8555         0.0000         0.0000         0.0000          -4874.4453         0.0000     -4874.4453     -4874.4453         0.0000           1234.7856      1950.5549     23823.1240      1234.7856      1950.5549
ENERGY:    7923       239.4796       149.1726         0.0000         0.0000          -6045.9461       782.8457         0.0000         0.0000         0.0000          -4874.4482         0.0000     -4874.4482     -4874.4482         0.0000           1234.6833      1950.4579     23823.1240      1234.6833      1950.4579
ENERGY:    7924       239.4788       149.1730         0.0000         0.0000          -6045.9422       782.8408         0.0000         0.0000         0.0000          -4874.4496         0.0000     -4874.4496     -4874.4496         0.0000           1234.6322      1950.4095     23823.1240      1234.6322      1950.4095
ENERGY:    7925       239.4784       149.1732         0.0000         0.0000          -6045.9403       782.8385         0.0000         0.0000         0.0000          -4874.4503         0.0000     -4874.4503     -4874.4503         0.0000           1234.6069      1950.3856     23823.1240      1234.6069      1950.3856
ENERGY:    7926       239.4782       149.1732         0.0000         0.0000          -6045.9393       782.8373         0.0000         0.0000         0.0000          -4874.4506         0.0000     -4874.4506     -4874.4506         0.0000           1234.5943      1950.3738     23823.1240      1234.5943      1950.3738
ENERGY:    7927       239.7349       149.0826         0.0000         0.0000          -6046.9514       784.3979         0.0000         0.0000         0.0000          -4873.7361         0.0000     -4873.7361     -4873.7361         0.0000           1251.1447      1966.6655     23823.1240      1251.1447      1966.6655
ENERGY:    7928       239.5973       149.1274         0.0000         0.0000          -6046.4455       783.5375         0.0000         0.0000         0.0000          -4874.1833         0.0000     -4874.1833     -4874.1833         0.0000           1242.0293      1957.5681     23823.1240      1242.0293      1957.5681
ENERGY:    7929       239.5351       149.1503         0.0000         0.0000          -6046.1916       783.1669         0.0000         0.0000         0.0000          -4874.3392         0.0000     -4874.3392     -4874.3392         0.0000           1238.0922      1953.7226     23823.1240      1238.0922      1953.7226
ENERGY:    7930       239.5058       149.1619         0.0000         0.0000          -6046.0642       782.9962         0.0000         0.0000         0.0000          -4874.4003         0.0000     -4874.4003     -4874.4003         0.0000           1236.2856      1951.9834     23823.1240      1236.2856      1951.9834
ENERGY:    7931       239.4917       149.1676         0.0000         0.0000          -6046.0009       782.9148         0.0000         0.0000         0.0000          -4874.4268         0.0000     -4874.4268     -4874.4268         0.0000           1235.4230      1951.1604     23823.1240      1235.4230      1951.1604
ENERGY:    7932       239.4848       149.1705         0.0000         0.0000          -6045.9697       782.8753         0.0000         0.0000         0.0000          -4874.4392         0.0000     -4874.4392     -4874.4392         0.0000           1235.0002      1950.7585     23823.1240      1235.0002      1950.7585
ENERGY:    7933       239.4814       149.1719         0.0000         0.0000          -6045.9545       782.8560         0.0000         0.0000         0.0000          -4874.4452         0.0000     -4874.4452     -4874.4452         0.0000           1234.7910      1950.5600     23823.1240      1234.7910      1950.5600
