# step Etot Epot T p 
2896 -4874.5608 -4874.5608 0.0 1229.9629 
2897 -4874.5616 -4874.5616 0.0 1229.9167 
2898 -4874.562 -4874.562 0.0 1229.8939 
2899 -4874.5622 -4874.5622 0.0 1229.8826 
2900 -4873.9927 -4873.9927 0.0 1245.4338 
2901 -4874.3739 -4874.3739 0.0 1236.747 
2902 -4874.4908 -4874.4908 0.0 1233.0884 
2903 -4874.5321 -4874.5321 0.0 1231.4207 
2904 -4874.5484 -4874.5484 0.0 1230.6337 
2905 -4874.5556 -4874.5556 0.0 1230.2537 
2906 -4874.559 -4874.559 0.0 1230.0657 
2907 -4874.5606 -4874.5606 0.0 1229.974 
2908 -4874.5615 -4874.5615 0.0 1229.9264 
2909 -4874.5618 -4874.5618 0.0 1229.9042 
2910 -4874.562 -4874.562 0.0 1229.8933 
2911 -4873.9921 -4873.9921 0.0 1245.4477 
2912 -4874.375 -4874.375 0.0 1236.7148 
2913 -4874.4915 -4874.4915 0.0 1233.0626 
2914 -4874.5324 -4874.5324 0.0 1231.4087 
2915 -4874.5485 -4874.5485 0.0 1230.6312 
2916 -4874.5555 -4874.5555 0.0 1230.2569 
2917 -4874.5588 -4874.5588 0.0 1230.0722 
2918 -4874.5604 -4874.5604 0.0 1229.9824 
2919 -4874.5613 -4874.5613 0.0 1229.9359 
2920 -4874.5617 -4874.5617 0.0 1229.9143 
2921 -4874.5619 -4874.5619 0.0 1229.9036 
2922 -4873.9915 -4873.9915 0.0 1245.4612 
2923 -4874.3765 -4874.3765 0.0 1236.6753 
2924 -4874.4922 -4874.4922 0.0 1233.0371 
2925 -4874.5326 -4874.5326 0.0 1231.3968 
2926 -4874.5485 -4874.5485 0.0 1230.6286 
2927 -4874.5555 -4874.5555 0.0 1230.2599 
2928 -4874.5587 -4874.5587 0.0 1230.0785 
2929 -4874.5603 -4874.5603 0.0 1229.9904 
2930 -4874.5612 -4874.5612 0.0 1229.945 
2931 -4874.5615 -4874.5615 0.0 1229.9239 
2932 -4874.5617 -4874.5617 0.0 1229.9136 
2933 -4873.9688 -4873.9688 0.0 1244.0852 
2934 -4874.3674 -4874.3674 0.0 1235.9498 
2935 -4874.4879 -4874.4879 0.0 1232.6696 
2936 -4874.5305 -4874.5305 0.0 1231.2151 
2937 -4874.5475 -4874.5475 0.0 1230.5415 
2938 -4874.5549 -4874.5549 0.0 1230.2208 
2939 -4874.5584 -4874.5584 0.0 1230.0636 
2940 -4874.56 -4874.56 0.0 1229.9879 
2941 -4874.5609 -4874.5609 0.0 1229.9486 
2942 -4874.5613 -4874.5613 0.0 1229.9307 
2943 -4874.5615 -4874.5615 0.0 1229.9219 
2944 -4873.9682 -4873.9682 0.0 1244.0965 
2945 -4874.3689 -4874.3689 0.0 1235.9134 
2946 -4874.4887 -4874.4887 0.0 1232.6446 
2947 -4874.5309 -4874.5309 0.0 1231.2029 
2948 -4874.5475 -4874.5475 0.0 1230.5381 
2949 -4874.5548 -4874.5548 0.0 1230.2225 
2950 -4874.5583 -4874.5583 0.0 1230.0683 
2951 -4874.5599 -4874.5599 0.0 1229.9942 
2952 -4874.5608 -4874.5608 0.0 1229.9559 
2953 -4874.5612 -4874.5612 0.0 1229.9385 
2954 -4874.5613 -4874.5613 0.0 1229.93 
2955 -4873.9906 -4873.9906 0.0 1245.488 
2956 -4874.3651 -4874.3651 0.0 1236.9972 
2957 -4874.4854 -4874.4854 0.0 1233.2884 
2958 -4874.5289 -4874.5289 0.0 1231.5649 
2959 -4874.5465 -4874.5465 0.0 1230.7352 
2960 -4874.554 -4874.554 0.0 1230.3332 
2961 -4874.5577 -4874.5577 0.0 1230.131 
2962 -4874.5595 -4874.5595 0.0 1230.0313 
2963 -4874.5603 -4874.5603 0.0 1229.9817 
2964 -4874.5609 -4874.5609 0.0 1229.9545 
2965 -4874.5611 -4874.5611 0.0 1229.9422 
2966 -4873.9899 -4873.9899 0.0 1245.504 
2967 -4874.3665 -4874.3665 0.0 1236.9603 
2968 -4874.4862 -4874.4862 0.0 1233.2622 
2969 -4874.5292 -4874.5292 0.0 1231.5528 
2970 -4874.5465 -4874.5465 0.0 1230.7332 
2971 -4874.554 -4874.554 0.0 1230.3373 
2972 -4874.5576 -4874.5576 0.0 1230.1387 
2973 -4874.5593 -4874.5593 0.0 1230.041 
2974 -4874.5602 -4874.5602 0.0 1229.9925 
2975 -4874.5606 -4874.5606 0.0 1229.9684 
2976 -4874.5609 -4874.5609 0.0 1229.954 
2977 -4873.9892 -4873.9892 0.0 1245.5194 
2978 -4874.3679 -4874.3679 0.0 1236.9231 
2979 -4874.4869 -4874.4869 0.0 1233.2359 
2980 -4874.5295 -4874.5295 0.0 1231.5407 
2981 -4874.5466 -4874.5466 0.0 1230.7309 
2982 -4874.5539 -4874.5539 0.0 1230.3411 
2983 -4874.5575 -4874.5575 0.0 1230.146 
2984 -4874.5592 -4874.5592 0.0 1230.0503 
2985 -4874.56 -4874.56 0.0 1230.0029 
2986 -4874.5604 -4874.5604 0.0 1229.9794 
2987 -4874.5606 -4874.5606 0.0 1229.9678 
2988 -4873.9885 -4873.9885 0.0 1245.5343 
2989 -4874.3693 -4874.3693 0.0 1236.8859 
2990 -4874.4877 -4874.4877 0.0 1233.2098 
2991 -4874.5297 -4874.5297 0.0 1231.5286 
2992 -4874.5466 -4874.5466 0.0 1230.7286 
2993 -4874.5538 -4874.5538 0.0 1230.3447 
2994 -4874.5574 -4874.5574 0.0 1230.1531 
2995 -4874.559 -4874.559 0.0 1230.0593 
2996 -4874.5598 -4874.5598 0.0 1230.013 
2997 -4874.5602 -4874.5602 0.0 1229.9902 
2998 -4874.5604 -4874.5604 0.0 1229.9788 
2999 -4873.9878 -4873.9878 0.0 1245.5487 
3000 -4874.3707 -4874.3707 0.0 1236.8474 
3001 -4874.4883 -4874.4883 0.0 1233.1862 
3002 -4874.53 -4874.53 0.0 1231.5165 
3003 -4874.5467 -4874.5467 0.0 1230.7261 
3004 -4874.5538 -4874.5538 0.0 1230.3481 
3005 -4874.5573 -4874.5573 0.0 1230.1598 
3006 -4874.5589 -4874.5589 0.0 1230.068 
3007 -4874.5597 -4874.5597 0.0 1230.0228 
3008 -4874.56 -4874.56 0.0 1230.0005 
3009 -4874.5602 -4874.5602 0.0 1229.9895 
3010 -4873.9873 -4873.9873 0.0 1245.5603 
3011 -4874.3721 -4874.3721 0.0 1236.8101 
3012 -4874.489 -4874.489 0.0 1233.1603 
3013 -4874.5303 -4874.5303 0.0 1231.5044 
3014 -4874.5467 -4874.5467 0.0 1230.7235 
3015 -4874.5538 -4874.5538 0.0 1230.3489 
3016 -4874.5571 -4874.5571 0.0 1230.1664 
3017 -4874.5587 -4874.5587 0.0 1230.0764 
3018 -4874.5595 -4874.5595 0.0 1230.0323 
3019 -4874.5598 -4874.5598 0.0 1230.0106 
3020 -4874.56 -4874.56 0.0 1229.9999 
3021 -4873.9867 -4873.9867 0.0 1245.5738 
3022 -4874.3734 -4874.3734 0.0 1236.7751 
3023 -4874.4897 -4874.4897 0.0 1233.1344 
3024 -4874.5306 -4874.5306 0.0 1231.4922 
3025 -4874.5468 -4874.5468 0.0 1230.7208 
3026 -4874.5538 -4874.5538 0.0 1230.3519 
3027 -4874.557 -4874.557 0.0 1230.1726 
3028 -4874.5586 -4874.5586 0.0 1230.0845 
3029 -4874.5593 -4874.5593 0.0 1230.0414 
3030 -4874.5597 -4874.5597 0.0 1230.0202 
3031 -4874.5599 -4874.5599 0.0 1230.0099 
3032 -4873.9641 -4873.9641 0.0 1244.1989 
3033 -4874.3641 -4874.3641 0.0 1236.0537 
3034 -4874.4855 -4874.4855 0.0 1232.767 
3035 -4874.5285 -4874.5285 0.0 1231.3106 
3036 -4874.5457 -4874.5457 0.0 1230.6338 
3037 -4874.5532 -4874.5532 0.0 1230.3128 
3038 -4874.5566 -4874.5566 0.0 1230.1579 
3039 -4874.5583 -4874.5583 0.0 1230.082 
3040 -4874.5591 -4874.5591 0.0 1230.0451 
3041 -4874.5595 -4874.5595 0.0 1230.0271 
3042 -4874.5597 -4874.5597 0.0 1230.0183 
3043 -4873.9635 -4873.9635 0.0 1244.2103 
3044 -4874.3657 -4874.3657 0.0 1236.0147 
3045 -4874.4863 -4874.4863 0.0 1232.7418 
3046 -4874.5288 -4874.5288 0.0 1231.2983 
3047 -4874.5458 -4874.5458 0.0 1230.6302 
3048 -4874.5532 -4874.5532 0.0 1230.3145 
3049 -4874.5565 -4874.5565 0.0 1230.1625 
3050 -4874.5582 -4874.5582 0.0 1230.0884 
3051 -4874.559 -4874.559 0.0 1230.0524 
3052 -4874.5593 -4874.5593 0.0 1230.0349 
3053 -4874.5595 -4874.5595 0.0 1230.0264 
3054 -4873.9858 -4873.9858 0.0 1245.6007 
3055 -4874.3617 -4874.3617 0.0 1237.1015 
3056 -4874.4829 -4874.4829 0.0 1233.3874 
3057 -4874.5268 -4874.5268 0.0 1231.6604 
3058 -4874.5445 -4874.5445 0.0 1230.8306 
3059 -4874.5523 -4874.5523 0.0 1230.4267 
3060 -4874.5559 -4874.5559 0.0 1230.2266 
3061 -4874.5578 -4874.5578 0.0 1230.1254 
3062 -4874.5587 -4874.5587 0.0 1230.0757 
3063 -4874.5591 -4874.5591 0.0 1230.051 
3064 -4874.5593 -4874.5593 0.0 1230.0386 
3065 -4873.9851 -4873.9851 0.0 1245.6167 
3066 -4874.3631 -4874.3631 0.0 1237.0643 
3067 -4874.4836 -4874.4836 0.0 1233.3609 
3068 -4874.5271 -4874.5271 0.0 1231.6482 
3069 -4874.5446 -4874.5446 0.0 1230.8285 
3070 -4874.5522 -4874.5522 0.0 1230.4307 
3071 -4874.5558 -4874.5558 0.0 1230.2342 
3072 -4874.5576 -4874.5576 0.0 1230.1351 
3073 -4874.5585 -4874.5585 0.0 1230.0866 
3074 -4874.5589 -4874.5589 0.0 1230.0625 
3075 -4874.5591 -4874.5591 0.0 1230.0505 
3076 -4873.9844 -4873.9844 0.0 1245.6322 
3077 -4874.3645 -4874.3645 0.0 1237.0268 
3078 -4874.4844 -4874.4844 0.0 1233.3345 
3079 -4874.5274 -4874.5274 0.0 1231.6359 
3080 -4874.5447 -4874.5447 0.0 1230.8262 
3081 -4874.5522 -4874.5522 0.0 1230.4345 
3082 -4874.5557 -4874.5557 0.0 1230.2415 
3083 -4874.5575 -4874.5575 0.0 1230.1445 
3084 -4874.5583 -4874.5583 0.0 1230.0971 
3085 -4874.5587 -4874.5587 0.0 1230.0736 
3086 -4874.5589 -4874.5589 0.0 1230.0619 
3087 -4873.9837 -4873.9837 0.0 1245.6472 
3088 -4874.3659 -4874.3659 0.0 1236.9893 
3089 -4874.4851 -4874.4851 0.0 1233.3081 
3090 -4874.5277 -4874.5277 0.0 1231.6236 
3091 -4874.5447 -4874.5447 0.0 1230.8237 
3092 -4874.5521 -4874.5521 0.0 1230.4381 
3093 -4874.5556 -4874.5556 0.0 1230.2486 
3094 -4874.5573 -4874.5573 0.0 1230.1535 
3095 -4874.5581 -4874.5581 0.0 1230.1072 
3096 -4874.5585 -4874.5585 0.0 1230.0843 
3097 -4874.5587 -4874.5587 0.0 1230.073 
3098 -4873.983 -4873.983 0.0 1245.6616 
3099 -4874.3673 -4874.3673 0.0 1236.9517 
3100 -4874.4859 -4874.4859 0.0 1233.2817 
3101 -4874.528 -4874.528 0.0 1231.6101 
3102 -4874.5448 -4874.5448 0.0 1230.8211 
3103 -4874.552 -4874.552 0.0 1230.4414 
3104 -4874.5554 -4874.5554 0.0 1230.2553 
3105 -4874.5571 -4874.5571 0.0 1230.1622 
3106 -4874.5579 -4874.5579 0.0 1230.117 
3107 -4874.5584 -4874.5584 0.0 1230.0947 
3108 -4874.5585 -4874.5585 0.0 1230.0837 
3109 -4873.9825 -4873.9825 0.0 1245.6732 
3110 -4874.3687 -4874.3687 0.0 1236.914 
3111 -4874.4866 -4874.4866 0.0 1233.2555 
3112 -4874.5283 -4874.5283 0.0 1231.5978 
3113 -4874.5448 -4874.5448 0.0 1230.8184 
3114 -4874.552 -4874.552 0.0 1230.4445 
3115 -4874.5553 -4874.5553 0.0 1230.2618 
3116 -4874.557 -4874.557 0.0 1230.1706 
3117 -4874.5578 -4874.5578 0.0 1230.1264 
3118 -4874.5582 -4874.5582 0.0 1230.1047 
3119 -4874.5584 -4874.5584 0.0 1230.094 
3120 -4873.9819 -4873.9819 0.0 1245.6866 
3121 -4874.3702 -4874.3702 0.0 1236.8763 
3122 -4874.4874 -4874.4874 0.0 1233.2293 
3123 -4874.5285 -4874.5285 0.0 1231.5878 
3124 -4874.5449 -4874.5449 0.0 1230.8155 
3125 -4874.5519 -4874.5519 0.0 1230.4474 
3126 -4874.5552 -4874.5552 0.0 1230.2679 
3127 -4874.5569 -4874.5569 0.0 1230.1786 
3128 -4874.5576 -4874.5576 0.0 1230.1355 
3129 -4874.558 -4874.558 0.0 1230.1144 
3130 -4874.5582 -4874.5582 0.0 1230.104 
3131 -4873.9593 -4873.9593 0.0 1244.3128 
3132 -4874.3612 -4874.3612 0.0 1236.1493 
3133 -4874.4831 -4874.4831 0.0 1232.8646 
3134 -4874.5264 -4874.5264 0.0 1231.4063 
3135 -4874.5438 -4874.5438 0.0 1230.7285 
3136 -4874.5514 -4874.5514 0.0 1230.4083 
3137 -4874.5548 -4874.5548 0.0 1230.2532 
3138 -4874.5566 -4874.5566 0.0 1230.1761 
3139 -4874.5574 -4874.5574 0.0 1230.1392 
3140 -4874.5578 -4874.5578 0.0 1230.1211 
3141 -4874.558 -4874.558 0.0 1230.1123 
3142 -4873.9588 -4873.9588 0.0 1244.3241 
3143 -4874.3628 -4874.3628 0.0 1236.1123 
3144 -4874.4839 -4874.4839 0.0 1232.8392 
3145 -4874.5268 -4874.5268 0.0 1231.3938 
3146 -4874.544 -4874.544 0.0 1230.7247 
3147 -4874.5513 -4874.5513 0.0 1230.4099 
3148 -4874.5547 -4874.5547 0.0 1230.2578 
3149 -4874.5564 -4874.5564 0.0 1230.1836 
3150 -4874.5573 -4874.5573 0.0 1230.1464 
3151 -4874.5576 -4874.5576 0.0 1230.1289 
3152 -4874.5578 -4874.5578 0.0 1230.1204 
3153 -4873.981 -4873.981 0.0 1245.7134 
3154 -4874.3583 -4874.3583 0.0 1237.2059 
3155 -4874.4801 -4874.4801 0.0 1233.4912 
3156 -4874.5246 -4874.5246 0.0 1231.7594 
3157 -4874.5425 -4874.5425 0.0 1230.9295 
3158 -4874.5505 -4874.5505 0.0 1230.5214 
3159 -4874.5542 -4874.5542 0.0 1230.3209 
3160 -4874.556 -4874.556 0.0 1230.2208 
3161 -4874.5569 -4874.5569 0.0 1230.1699 
3162 -4874.5574 -4874.5574 0.0 1230.1451 
3163 -4874.5576 -4874.5576 0.0 1230.1327 
3164 -4873.9803 -4873.9803 0.0 1245.7294 
3165 -4874.3597 -4874.3597 0.0 1237.1682 
3166 -4874.4808 -4874.4808 0.0 1233.4644 
3167 -4874.5248 -4874.5248 0.0 1231.747 
3168 -4874.5425 -4874.5425 0.0 1230.9272 
3169 -4874.5504 -4874.5504 0.0 1230.5253 
3170 -4874.554 -4874.554 0.0 1230.3285 
3171 -4874.5558 -4874.5558 0.0 1230.2305 
3172 -4874.5568 -4874.5568 0.0 1230.1807 
3173 -4874.5572 -4874.5572 0.0 1230.1565 
3174 -4874.5574 -4874.5574 0.0 1230.1446 
3175 -4873.9796 -4873.9796 0.0 1245.7449 
3176 -4874.3612 -4874.3612 0.0 1237.1304 
3177 -4874.4816 -4874.4816 0.0 1233.4376 
3178 -4874.5252 -4874.5252 0.0 1231.7345 
3179 -4874.5426 -4874.5426 0.0 1230.9248 
3180 -4874.5504 -4874.5504 0.0 1230.529 
3181 -4874.5539 -4874.5539 0.0 1230.3358 
3182 -4874.5556 -4874.5556 0.0 1230.2398 
3183 -4874.5565 -4874.5565 0.0 1230.1924 
3184 -4874.557 -4874.557 0.0 1230.1677 
3185 -4874.5572 -4874.5572 0.0 1230.156 
3186 -4873.9789 -4873.9789 0.0 1245.7599 
3187 -4874.3626 -4874.3626 0.0 1237.0926 
3188 -4874.4826 -4874.4826 0.0 1233.4062 
3189 -4874.5254 -4874.5254 0.0 1231.722 
3190 -4874.5426 -4874.5426 0.0 1230.9222 
3191 -4874.5503 -4874.5503 0.0 1230.5325 
3192 -4874.5538 -4874.5538 0.0 1230.3428 
3193 -4874.5555 -4874.5555 0.0 1230.2488 
3194 -4874.5563 -4874.5563 0.0 1230.2025 
3195 -4874.5568 -4874.5568 0.0 1230.1784 
3196 -4874.557 -4874.557 0.0 1230.1671 
3197 -4873.9782 -4873.9782 0.0 1245.7743 
3198 -4874.364 -4874.364 0.0 1237.0546 
3199 -4874.4834 -4874.4834 0.0 1233.3795 
3200 -4874.5257 -4874.5257 0.0 1231.7095 
3201 -4874.5427 -4874.5427 0.0 1230.9194 
3202 -4874.5502 -4874.5502 0.0 1230.5357 
3203 -4874.5538 -4874.5538 0.0 1230.3471 
3204 -4874.5553 -4874.5553 0.0 1230.2575 
3205 -4874.5562 -4874.5562 0.0 1230.2122 
3206 -4874.5566 -4874.5566 0.0 1230.1899 
3207 -4874.5568 -4874.5568 0.0 1230.1777 
3208 -4873.9776 -4873.9776 0.0 1245.7882 
3209 -4874.3654 -4874.3654 0.0 1237.0165 
3210 -4874.4841 -4874.4841 0.0 1233.353 
3211 -4874.5261 -4874.5261 0.0 1231.6969 
3212 -4874.5428 -4874.5428 0.0 1230.9165 
3213 -4874.5502 -4874.5502 0.0 1230.5387 
3214 -4874.5537 -4874.5537 0.0 1230.3535 
3215 -4874.5552 -4874.5552 0.0 1230.2658 
3216 -4874.556 -4874.556 0.0 1230.2216 
3217 -4874.5564 -4874.5564 0.0 1230.1999 
3218 -4874.5566 -4874.5566 0.0 1230.1892 
3219 -4873.9769 -4873.9769 0.0 1245.8016 
3220 -4874.3669 -4874.3669 0.0 1236.9784 
3221 -4874.4849 -4874.4849 0.0 1233.3265 
3222 -4874.5265 -4874.5265 0.0 1231.682 
3223 -4874.5428 -4874.5428 0.0 1230.9136 
3224 -4874.5501 -4874.5501 0.0 1230.5415 
3225 -4874.5536 -4874.5536 0.0 1230.3597 
3226 -4874.555 -4874.555 0.0 1230.2739 
3227 -4874.5558 -4874.5558 0.0 1230.2307 
3228 -4874.5562 -4874.5562 0.0 1230.2096 
3229 -4874.5564 -4874.5564 0.0 1230.1992 
3230 -4873.9545 -4873.9545 0.0 1244.4289 
3231 -4874.358 -4874.358 0.0 1236.2531 
3232 -4874.4807 -4874.4807 0.0 1232.9596 
3233 -4874.5244 -4874.5244 0.0 1231.5006 
3234 -4874.5417 -4874.5417 0.0 1230.8267 
3235 -4874.5495 -4874.5495 0.0 1230.5025 
3236 -4874.5532 -4874.5532 0.0 1230.3449 
3237 -4874.5548 -4874.5548 0.0 1230.2714 
3238 -4874.5556 -4874.5556 0.0 1230.2344 
3239 -4874.556 -4874.556 0.0 1230.2164 
3240 -4874.5562 -4874.5562 0.0 1230.2076 
3241 -4873.9539 -4873.9539 0.0 1244.4413 
3242 -4874.3595 -4874.3595 0.0 1236.2157 
3243 -4874.4816 -4874.4816 0.0 1232.9339 
3244 -4874.5247 -4874.5247 0.0 1231.488 
3245 -4874.5419 -4874.5419 0.0 1230.8217 
3246 -4874.5495 -4874.5495 0.0 1230.504 
3247 -4874.5531 -4874.5531 0.0 1230.3495 
3248 -4874.5546 -4874.5546 0.0 1230.2777 
3249 -4874.5555 -4874.5555 0.0 1230.2416 
3250 -4874.5558 -4874.5558 0.0 1230.2241 
3251 -4874.556 -4874.556 0.0 1230.2156 
3252 -4873.9761 -4873.9761 0.0 1245.8295 
3253 -4874.3546 -4874.3546 0.0 1237.316 
3254 -4874.4775 -4874.4775 0.0 1233.5901 
3255 -4874.5224 -4874.5224 0.0 1231.8561 
3256 -4874.5405 -4874.5405 0.0 1231.0249 
3257 -4874.5487 -4874.5487 0.0 1230.6149 
3258 -4874.5525 -4874.5525 0.0 1230.4129 
3259 -4874.5543 -4874.5543 0.0 1230.315 
3260 -4874.5551 -4874.5551 0.0 1230.2651 
3261 -4874.5556 -4874.5556 0.0 1230.2403 
3262 -4874.5558 -4874.5558 0.0 1230.2279 
3263 -4873.9753 -4873.9753 0.0 1245.8455 
3264 -4874.3561 -4874.3561 0.0 1237.278 
3265 -4874.4783 -4874.4783 0.0 1233.563 
3266 -4874.5227 -4874.5227 0.0 1231.8434 
3267 -4874.5406 -4874.5406 0.0 1231.0225 
3268 -4874.5486 -4874.5486 0.0 1230.6187 
3269 -4874.5523 -4874.5523 0.0 1230.4216 
3270 -4874.5541 -4874.5541 0.0 1230.3247 
3271 -4874.5549 -4874.5549 0.0 1230.276 
3272 -4874.5554 -4874.5554 0.0 1230.2518 
3273 -4874.5556 -4874.5556 0.0 1230.2398 
3274 -4873.9746 -4873.9746 0.0 1245.8611 
3275 -4874.3577 -4874.3577 0.0 1237.2364 
3276 -4874.4791 -4874.4791 0.0 1233.536 
3277 -4874.523 -4874.523 0.0 1231.8307 
3278 -4874.5406 -4874.5406 0.0 1231.0199 
3279 -4874.5485 -4874.5485 0.0 1230.6224 
3280 -4874.5522 -4874.5522 0.0 1230.4289 
3281 -4874.5539 -4874.5539 0.0 1230.334 
3282 -4874.5548 -4874.5548 0.0 1230.2865 
3283 -4874.5552 -4874.5552 0.0 1230.2629 
3284 -4874.5554 -4874.5554 0.0 1230.2513 
3285 -4873.9739 -4873.9739 0.0 1245.876 
3286 -4874.3592 -4874.3592 0.0 1237.1958 
3287 -4874.4798 -4874.4798 0.0 1233.509 
3288 -4874.5233 -4874.5233 0.0 1231.818 
3289 -4874.5407 -4874.5407 0.0 1231.0171 
3290 -4874.5485 -4874.5485 0.0 1230.6257 
3291 -4874.552 -4874.552 0.0 1230.4359 
3292 -4874.5537 -4874.5537 0.0 1230.343 
3293 -4874.5546 -4874.5546 0.0 1230.2966 
3294 -4874.555 -4874.555 0.0 1230.2737 
3295 -4874.5552 -4874.5552 0.0 1230.2623 
3296 -4873.9732 -4873.9732 0.0 1245.8916 
3297 -4874.3607 -4874.3607 0.0 1237.1574 
3298 -4874.4806 -4874.4806 0.0 1233.482 
3299 -4874.5236 -4874.5236 0.0 1231.8052 
3300 -4874.5408 -4874.5408 0.0 1231.0142 
3301 -4874.5484 -4874.5484 0.0 1230.6289 
3302 -4874.5519 -4874.5519 0.0 1230.4425 
3303 -4874.5537 -4874.5537 0.0 1230.3493 
3304 -4874.5544 -4874.5544 0.0 1230.3064 
3305 -4874.5548 -4874.5548 0.0 1230.284 
3306 -4874.555 -4874.555 0.0 1230.273 
3307 -4873.9725 -4873.9725 0.0 1245.9056 
3308 -4874.3621 -4874.3621 0.0 1237.119 
3309 -4874.4814 -4874.4814 0.0 1233.4552 
3310 -4874.5239 -4874.5239 0.0 1231.7925 
3311 -4874.5408 -4874.5408 0.0 1231.0112 
3312 -4874.5484 -4874.5484 0.0 1230.6318 
3313 -4874.5518 -4874.5518 0.0 1230.4489 
3314 -4874.5535 -4874.5535 0.0 1230.3576 
3315 -4874.5542 -4874.5542 0.0 1230.3158 
3316 -4874.5546 -4874.5546 0.0 1230.2941 
3317 -4874.5548 -4874.5548 0.0 1230.2834 
3318 -4873.9719 -4873.9719 0.0 1245.919 
3319 -4874.3635 -4874.3635 0.0 1237.0806 
3320 -4874.4821 -4874.4821 0.0 1233.4284 
3321 -4874.5242 -4874.5242 0.0 1231.7797 
3322 -4874.5409 -4874.5409 0.0 1231.0081 
3323 -4874.5483 -4874.5483 0.0 1230.6346 
3324 -4874.5517 -4874.5517 0.0 1230.455 
3325 -4874.5534 -4874.5534 0.0 1230.3656 
3326 -4874.5541 -4874.5541 0.0 1230.3249 
3327 -4874.5545 -4874.5545 0.0 1230.3037 
3328 -4874.5546 -4874.5546 0.0 1230.2933 
3329 -4873.9496 -4873.9496 0.0 1244.5474 
3330 -4874.3548 -4874.3548 0.0 1236.3556 
3331 -4874.4783 -4874.4783 0.0 1233.0571 
3332 -4874.5222 -4874.5222 0.0 1231.5986 
3333 -4874.5398 -4874.5398 0.0 1230.9213 
3334 -4874.5477 -4874.5477 0.0 1230.5956 
3335 -4874.5513 -4874.5513 0.0 1230.4403 
3336 -4874.5531 -4874.5531 0.0 1230.3631 
3337 -4874.5538 -4874.5538 0.0 1230.3286 
3338 -4874.5543 -4874.5543 0.0 1230.3105 
3339 -4874.5544 -4874.5544 0.0 1230.3017 
3340 -4873.949 -4873.949 0.0 1244.5587 
3341 -4874.3564 -4874.3564 0.0 1236.318 
3342 -4874.4791 -4874.4791 0.0 1233.0311 
3343 -4874.5225 -4874.5225 0.0 1231.5858 
3344 -4874.54 -4874.54 0.0 1230.9175 
3345 -4874.5477 -4874.5477 0.0 1230.5971 
3346 -4874.5512 -4874.5512 0.0 1230.4449 
3347 -4874.553 -4874.553 0.0 1230.3695 
3348 -4874.5537 -4874.5537 0.0 1230.3359 
3349 -4874.5541 -4874.5541 0.0 1230.3183 
3350 -4874.5543 -4874.5543 0.0 1230.3098 
3351 -4873.9711 -4873.9711 0.0 1245.9458 
3352 -4874.3512 -4874.3512 0.0 1237.4204 
3353 -4874.4749 -4874.4749 0.0 1233.6893 
3354 -4874.5202 -4874.5202 0.0 1231.9529 
3355 -4874.5386 -4874.5386 0.0 1231.1204 
3356 -4874.547 -4874.547 0.0 1230.7074 
3357 -4874.5506 -4874.5506 0.0 1230.5086 
3358 -4874.5526 -4874.5526 0.0 1230.407 
3359 -4874.5535 -4874.5535 0.0 1230.3571 
3360 -4874.5538 -4874.5538 0.0 1230.3346 
3361 -4874.554 -4874.554 0.0 1230.3222 
3362 -4873.9703 -4873.9703 0.0 1245.9619 
3363 -4874.3526 -4874.3526 0.0 1237.3821 
3364 -4874.4757 -4874.4757 0.0 1233.6619 
3365 -4874.5205 -4874.5205 0.0 1231.9399 
3366 -4874.5386 -4874.5386 0.0 1231.1178 
3367 -4874.5469 -4874.5469 0.0 1230.7112 
3368 -4874.5505 -4874.5505 0.0 1230.5162 
3369 -4874.5523 -4874.5523 0.0 1230.4179 
3370 -4874.5533 -4874.5533 0.0 1230.3679 
3371 -4874.5537 -4874.5537 0.0 1230.3437 
3372 -4874.5538 -4874.5538 0.0 1230.3341 
3373 -4873.9696 -4873.9696 0.0 1245.9775 
3374 -4874.3541 -4874.3541 0.0 1237.3437 
3375 -4874.4765 -4874.4765 0.0 1233.6345 
3376 -4874.5209 -4874.5209 0.0 1231.9271 
3377 -4874.5387 -4874.5387 0.0 1231.1152 
3378 -4874.5468 -4874.5468 0.0 1230.7148 
3379 -4874.5504 -4874.5504 0.0 1230.5234 
3380 -4874.5521 -4874.5521 0.0 1230.4272 
3381 -4874.5531 -4874.5531 0.0 1230.3785 
3382 -4874.5535 -4874.5535 0.0 1230.3549 
3383 -4874.5537 -4874.5537 0.0 1230.3432 
3384 -4873.9689 -4873.9689 0.0 1245.9925 
3385 -4874.3556 -4874.3556 0.0 1237.3051 
3386 -4874.4773 -4874.4773 0.0 1233.6072 
3387 -4874.5212 -4874.5212 0.0 1231.9141 
3388 -4874.5387 -4874.5387 0.0 1231.1123 
3389 -4874.5468 -4874.5468 0.0 1230.718 
3390 -4874.5502 -4874.5502 0.0 1230.5303 
3391 -4874.552 -4874.552 0.0 1230.4362 
3392 -4874.5529 -4874.5529 0.0 1230.3886 
3393 -4874.5533 -4874.5533 0.0 1230.3656 
3394 -4874.5535 -4874.5535 0.0 1230.3543 
3395 -4873.9682 -4873.9682 0.0 1246.0069 
3396 -4874.357 -4874.357 0.0 1237.2664 
3397 -4874.4781 -4874.4781 0.0 1233.5799 
3398 -4874.5215 -4874.5215 0.0 1231.9011 
3399 -4874.5388 -4874.5388 0.0 1231.1092 
